Y,tid,age25_250,age25_onegrid,age25_threegrid,age25_twogrid,age35_250,age35_onegrid,age35_threegrid,age35_twogrid,atmj1000,atmj1500,atmj250,atmj500,atmj750,local_250,local_onegrid,local_threegrid,local_twogrid,non_local_250,non_local_onegrid,non_local_threegrid,non_local_twogrid,people_250,people_onegrid,people_threegrid,people_twogrid,rich1_250,rich1_onegrid,rich1_threegrid,rich1_twogrid,路网可达性,网吧j1000,网吧j1500,网吧j250,网吧j500,网吧j750,医院j1000,医院j1500,医院j250,医院j500,医院j750,娱乐场所j1000,娱乐场所j1500,娱乐场所j250,娱乐场所j500,娱乐场所j750,住宅区j1000,住宅区j1500,住宅区j250,住宅区j500,住宅区j750
1.935642054,8941,0.349716446,0.274438711,0.271152525,0.291192331,0.198487713,0.133593641,0.158468477,0.145688344,20,50,0,4,14,0.438563327,0.60242644,0.540542962,0.509563534,0.540642722,0.371217403,0.43021832,0.467391805,529,7171,33483,21697,0,0,0,0,25.7162159,6,17,0,1,5,7,17,0,2,2,27,58,0,6,22,80,167,5,16,37
2.335262547,8942,0.281805089,0.270440767,0.282807921,0.298560723,0.109457513,0.137227593,0.165537451,0.163387653,19,38,3,7,13,0.633221315,0.532606915,0.459861508,0.425978351,0.340854537,0.449614943,0.514829124,0.552039967,2083,12206,53577,42035,0,0,7.47E-05,9.52E-05,25.11826302,7,9,1,4,4,5,11,1,2,2,32,49,5,18,21,60,149,8,28,37
2.739616164,8943,0.34723788,0.310693584,0.289992377,0.304129496,0.188275085,0.159384369,0.171901495,0.168660719,15,40,6,13,15,0.334836528,0.383969618,0.422286523,0.38738516,0.636978579,0.59508295,0.553133896,0.590036711,887,25015,64281,52573,0,0,6.22E-05,7.61E-05,24.43232872,6,10,3,4,6,5,13,1,2,5,31,46,17,20,29,57,155,7,31,47
3.121304631,8944,0.379201855,0.33183082,0.292968528,0.302748283,0.185461169,0.171328671,0.175516476,0.173365873,19,45,6,13,15,0.25616824,0.307523801,0.417762222,0.378822372,0.72346415,0.671370798,0.556840817,0.598320797,6039,23738,70284,54907,0,0,0.000113824,7.29E-05,23.75086563,6,11,4,4,6,5,12,1,1,5,33,50,19,22,29,68,146,9,34,52
3.579958387,8945,0.348091603,0.346797654,0.291621749,0.306146371,0.116030534,0.179264629,0.176092545,0.17688541,25,42,2,13,18,0.287022901,0.286088989,0.417226415,0.35159662,0.685496183,0.687777195,0.556154463,0.622218441,655,20969,72354,52893,0,0,0.000110567,7.56E-05,20.76885803,6,10,3,4,6,7,13,0,1,3,34,51,14,22,32,77,166,11,26,57
4.094845827,8946,0.355129651,0.321078701,0.301284725,0.320407996,0.196166855,0.176004403,0.180487194,0.184232043,30,44,1,2,22,0.367531003,0.361695102,0.405717305,0.349679081,0.604284104,0.596147496,0.567156086,0.621254241,887,9085,71922,48922,0,0,0.000111232,8.18E-05,18.92489589,7,11,0,3,6,9,12,0,0,4,38,51,0,20,32,85,180,5,25,59
4.598907651,8947,0.261574074,0.314062834,0.328666143,0.325034022,0.161111111,0.173220774,0.19023525,0.186255103,29,47,0,10,20,0.444444444,0.461850823,0.406539882,0.395304961,0.478240741,0.493588374,0.565049871,0.570456514,2160,9358,68778,32332,0,0,0.000116316,0,19.00638253,7,12,0,0,6,10,13,0,2,6,40,51,0,6,29,104,190,8,24,54
5.139899686,8948,0.363975155,0.336373659,0.332164811,0.306629592,0.171428571,0.187030169,0.184718984,0.179540465,24,44,3,14,16,0.499378882,0.504360028,0.468490649,0.522142544,0.459627329,0.456048912,0.500937536,0.442645983,805,9977,61331,34165,0,0,0.00013044,0.000117079,19.03264854,6,9,0,1,1,8,14,2,4,7,33,47,0,8,12,97,188,7,36,65
5.691557877,8949,0.425076453,0.359323882,0.335441848,0.304394134,0.232415902,0.207878953,0.17928641,0.176885053,21,43,9,14,18,0.468909276,0.521469466,0.524113997,0.558237977,0.505606524,0.447928026,0.441215188,0.40505776,981,14672,58493,36617,0,0.000272628,0.000136769,0.000109239,19.15661232,2,9,1,1,1,7,12,3,5,7,17,44,3,9,11,95,179,15,50,76
0,9000,0.271186441,0.271186441,0.271186441,0.271186441,0.169491525,0.169491525,0.169491525,0.169491525,0,5,0,0,0,0.271186441,0.271186441,0.271186441,0.271186441,0.610169492,0.610169492,0.610169492,0.610169492,59,531,2891,1475,0,0,0,0,46.42923767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,9001,0.1,0.210084034,0.1,0.1,0.233333333,0.18767507,0.233333333,0.233333333,0,5,0,0,0,0.233333333,0.333333333,0.233333333,0.233333333,0.766666667,0.610644258,0.766666667,0.766666667,30,357,1470,750,0,0,0,0,46.37151245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,9002,0.179487179,0.296,0.179487179,0.307092199,0.179487179,0.174,0.179487179,0.123404255,2,5,0,0,0,0.666666667,0.316,0.666666667,0.314893617,0.256410256,0.672,0.256410256,0.645390071,39,500,1911,1410,0,0,0,0,45.86079803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,9003,0.31547619,0.384458078,0.209574891,0.318367347,0.154761905,0.124744376,0.10488677,0.125170068,2,7,0,0,0,0.273809524,0.323108384,0.368494239,0.292517007,0.726190476,0.664621677,0.557012316,0.680952381,168,489,5034,1470,0,0,0,0,45.20761444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,9004,0.361111111,0.3671875,0.212770176,0.322259136,0.194444444,0.13671875,0.105294468,0.114950166,2,6,0,0,0,0.277777778,0.23828125,0.365457069,0.300332226,0.722222222,0.7421875,0.562958556,0.667109635,36,512,5043,1505,0,0,0,0,45.33079849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,9005,0.408163265,0.332535885,0.223595058,0.32928475,0.142857143,0.133971292,0.105420486,0.133603239,0,6,0,0,0,0,0.210526316,0.373256277,0.311740891,1,0.734449761,0.55480271,0.659919028,49,418,5018,1482,0,0,0,0,45.33598953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9006,0.279220779,0.309794989,0.223564955,0.324384787,0.149350649,0.179954442,0.105740181,0.137211037,0,6,0,0,0,0.253246753,0.291571754,0.366767372,0.289336316,0.662337662,0.649202733,0.561329305,0.669649515,154,439,4965,1341,0,0,0,0,43.5569278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,9007,1,0.315649867,0.212771203,0.329051383,0,0.183023873,0.109960552,0.152173913,2,4,0,0,0,0,0.376657825,0.375986193,0.278656126,1,0.564986737,0.536982249,0.670948617,7,377,4056,1012,0,0,0,0,41.63072876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,9008,0.3,0.368983957,0.342455043,0.33997344,0.3,0.229946524,0.154026583,0.143426295,2,4,0,0,0,0.7,0.497326203,0.281469898,0.317397078,0.3,0.454545455,0.676309617,0.62815405,10,187,1279,753,0,0,0,0,41.66569031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,9009,0,0.205128205,0.357642358,0.377697842,0,0.166666667,0.150849151,0.165467626,1,2,0,0,0,0.5,0.461538462,0.312687313,0.341726619,0,0.461538462,0.64035964,0.613309353,6,78,1001,556,0,0,0,0,43.46913589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,9010,0,0.26,0.398976982,0.359223301,0,0.2,0.147058824,0.118932039,0,2,0,0,0,1,0.42,0.329923274,0.276699029,0,0.52,0.630434783,0.677184466,3,50,782,412,0,0,0,0,45.14788605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,9011,1.166666667,0.307692308,0.405451448,0.48255814,0,0.2,0.107325383,0.093023256,0,2,0,0,0,0.5,0.338461538,0.299829642,0.389534884,0.5,0.661538462,0.65758092,0.593023256,6,65,587,172,0,0,0,0,45.84992584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,9012,0.176470588,0.492753623,0.413907285,0.466292135,0.176470588,0.188405797,0.109271523,0.08988764,0,2,0,0,0,0.411764706,0.333333333,0.380794702,0.359550562,0.588235294,0.666666667,0.579470199,0.623595506,17,69,302,178,0,0,0,0,45.43425308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,9013,0.7,0.457627119,0.431818182,0.520467836,0,0.050847458,0.109848485,0.111111111,0,0,0,0,0,0.7,0.338983051,0.401515152,0.356725146,0.3,0.661016949,0.564393939,0.625730994,10,59,264,171,0,0,0,0,44.68128464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9014,1,0.605263158,0.44047619,0.477707006,0,0,0.123015873,0.076433121,0,0,0,0,0,0,0.421052632,0.380952381,0.343949045,1,0.578947368,0.55952381,0.598726115,3,38,252,157,0,0,0,0,43.97628082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9015,1,0.25,0.421568627,0.422330097,0,0.083333333,0.078431373,0.072815534,0,0,0,0,0,1,0.5,0.307189542,0.315533981,0,0.416666667,0.633986928,0.626213592,3,36,306,206,0,0,0,0,43.33313705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9016,0,0.360824742,0.3625,0.340807175,0,0.092783505,0.115625,0.139013453,0,0,0,0,0,1,0.371134021,0.284375,0.260089686,0,0.567010309,0.628125,0.686098655,3,97,320,223,0,0,0,0,41.80960678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9017,0.3,0.32231405,0.317220544,0.351694915,0.3,0.181818182,0.129909366,0.144067797,0,0,0,0,0,0.7,0.247933884,0.262839879,0.275423729,0.3,0.702479339,0.652567976,0.686440678,10,121,331,236,0,0,0,0,38.53582794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9018,0.230769231,0.385826772,0.290055249,0.324324324,0.538461538,0.149606299,0.154696133,0.158301158,0,0,0,0,0,0,0.220472441,0.240331492,0.212355212,1,0.755905512,0.674033149,0.741312741,13,127,362,259,0,0,0,0,36.29536331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9019,0.428571429,0.366666667,0.349937733,0.367069486,0,0.144444444,0.132004981,0.117824773,0,0,0,0,0,0,0.111111111,0.280199253,0.273413897,1,0.855555556,0.635118306,0.657099698,7,90,803,662,0,0,0,0,35.52358185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9020,0.157894737,0.410764873,0.358695652,0.388142292,0,0.101983003,0.181763285,0.17944664,0,0,0,0,0,0.157894737,0.195467422,0.384661836,0.407114625,0.684210526,0.747875354,0.544082126,0.528063241,19,353,1656,1265,0,0,0,0,34.53978714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9021,0.769230769,0.357615894,0.349579832,0.363239875,0,0.116997792,0.186134454,0.178816199,0,0,0,0,0,0,0.194260486,0.342016807,0.395015576,1,0.732891832,0.589915966,0.53271028,13,453,2380,1605,0,0,0,0,29.81709702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9022,0.24137931,0.327272727,0.342886042,0.351380042,0.344827586,0.14214876,0.183074848,0.180467091,0,0,0,0,0,0.103448276,0.249586777,0.322656777,0.373673036,0.896551724,0.672727273,0.604180715,0.544055202,29,605,2966,1884,0,0,0,0,25.67058472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9023,0.23255814,0.262931034,0.3029538,0.304878049,0.162790698,0.17887931,0.17167382,0.162728659,0,0,0,0,0,0.465116279,0.290948276,0.323403181,0.370045732,0.372093023,0.601293103,0.568038374,0.504573171,43,464,3961,2624,0,0,0,0,25.16940506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9024,0.285714286,0.280898876,0.296625581,0.27819063,0.178571429,0.177902622,0.15801172,0.151857835,0,0,0,0,0,0.178571429,0.320224719,0.323297636,0.363812601,0.696428571,0.563670412,0.552232774,0.483037157,56,534,4949,3095,0,0,0,0,25.75082954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9025,0.305555556,0.236137667,0.284512086,0.247107683,0.194444444,0.096558317,0.155774396,0.129931771,0,0,0,0,0,0.25,0.322179732,0.31477171,0.315040047,0.597222222,0.464627151,0.556848702,0.517353901,72,1046,5585,3371,0,0,0,0,25.88761436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9026,0.255144033,0.239130435,0.26990991,0.24690027,0.074074074,0.083003953,0.135675676,0.119137466,0,1,0,0,0,0.329218107,0.344532279,0.290630631,0.316981132,0.432098765,0.450592885,0.566846847,0.510512129,243,1518,5550,3710,0,0,0,0,25.89597664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005711002,9027,0.141447368,0.242506812,0.259073143,0.241800153,0.095394737,0.088283379,0.13884236,0.129417747,0,3,0,0,0,0.417763158,0.348228883,0.30318258,0.319857615,0.332236842,0.448501362,0.544760841,0.511568777,304,1835,5373,3933,0,0,0,0,25.93709343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
0.04292905,9028,0.21559633,0.264646465,0.26177234,0.264889856,0.114678899,0.148821549,0.132183908,0.124830024,1,3,0,0,0,0.366972477,0.344107744,0.319799778,0.327440849,0.449541284,0.5003367,0.523544679,0.516997552,218,1485,5394,3677,0,0,0,0,25.91853905,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,16,0,0,0
0.129922282,9029,0.223214286,0.298119964,0.278255768,0.270334928,0.357142857,0.162041182,0.128470864,0.127691388,3,5,0,0,1,0.321428571,0.358997314,0.342197888,0.358851675,0.616071429,0.508504924,0.504301916,0.486244019,112,1117,5114,3344,0,0,0,0,25.99203842,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,22,0,0,0
0.241223383,9030,0.434210526,0.306730769,0.248814301,0.228131749,0.092105263,0.146153846,0.116563298,0.106101512,3,12,0,1,3,0.565789474,0.436538462,0.394928858,0.430615551,0.381578947,0.406730769,0.415906603,0.34962203,76,1040,5482,3704,0,0,0,0,25.95745209,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,13,22,0,0,0
0.365193584,9031,0.325203252,0.233312142,0.266757696,0.255588557,0.146341463,0.075015893,0.091112214,0.079568548,3,15,1,3,3,0.617886179,0.517482517,0.453947368,0.472408942,0.203252033,0.218054673,0.358490566,0.325152415,123,1573,8056,6397,0,0,0,0,25.99803787,0,2,0,0,0,2,2,0,0,0,1,4,0,0,1,18,26,0,0,10
0.480540987,9032,0.097643098,0.23179889,0.291632983,0.273395722,0.072390572,0.063336598,0.093270008,0.070588235,9,21,3,3,3,0.506734007,0.517793013,0.495553759,0.495320856,0.109427609,0.217433888,0.343876314,0.318850267,594,3063,9896,7480,0,0,0,0,26.28648331,0,2,0,0,0,2,2,0,0,2,1,4,0,1,1,20,32,0,6,17
0.558193084,9033,0.320819113,0.219639033,0.311244456,0.279009925,0.098976109,0.067298868,0.089138186,0.074010538,15,23,2,3,8,0.56996587,0.514530437,0.511348813,0.500306335,0.283276451,0.232792903,0.345073485,0.328758731,293,3269,11499,8161,0,0,0,0,26.01601158,2,3,0,0,0,2,5,0,0,2,3,5,0,1,1,22,43,2,12,17
0.618774533,9034,0.375,0.257699115,0.300948027,0.273291333,0.125,0.066548673,0.094533719,0.085337915,21,27,2,2,15,0.704545455,0.50300885,0.50164728,0.477949599,0.25,0.292743363,0.362132724,0.367124857,88,2825,14873,10476,0,0,0,0,25.01364215,2,4,0,0,2,2,5,0,0,2,3,6,0,1,3,27,49,2,12,19
0.711700442,9035,0.380952381,0.309859155,0.30814115,0.316363954,0.171428571,0.094567404,0.099472076,0.09334614,23,28,0,2,20,0.485714286,0.470321932,0.490580717,0.471707999,0.447619048,0.401408451,0.38821895,0.407963674,105,1988,17995,11452,0,0,0,0,24.06565129,2,6,0,0,2,5,7,0,0,2,3,8,0,1,3,35,61,2,12,23
0.829494706,9036,0.320754717,0.404989605,0.330748583,0.347072822,0.157232704,0.111018711,0.112486331,0.125273679,22,32,0,6,22,0.452830189,0.445738046,0.482006164,0.460447406,0.433962264,0.468191268,0.422308381,0.452451214,159,2405,20118,10505,0,0,0,0,21.92109886,2,6,0,0,2,5,9,0,0,5,3,9,0,0,3,38,70,2,16,29
0.971693377,9037,0.48785872,0.415739269,0.333811817,0.348566584,0.119205298,0.154478007,0.135210224,0.148736128,26,32,6,8,20,0.408388521,0.444356121,0.495369513,0.479192355,0.51214128,0.493110758,0.430450083,0.452142417,453,3774,21596,12976,0,0,0,0,21.07444786,3,6,0,0,2,5,10,0,2,3,4,10,0,0,2,42,75,6,12,29
1.120176734,9038,0.427471117,0.419630156,0.324981336,0.347037037,0.200256739,0.176386913,0.146696529,0.158,24,31,8,8,16,0.464698331,0.456792319,0.494214259,0.489037037,0.492939666,0.506045519,0.434350504,0.445851852,779,5624,21432,13500,0,0,0,0,20.81326836,4,7,0,0,3,4,12,0,3,3,4,11,0,0,3,40,78,9,14,22
1.247802525,9039,0.419402985,0.40365832,0.308297975,0.345380924,0.191791045,0.180607352,0.156379861,0.172765447,21,34,8,8,10,0.438059701,0.464571124,0.518656227,0.550089982,0.529850746,0.501687089,0.41546739,0.405443911,1340,5631,22861,13336,0,0,0,0,20.3396579,4,8,0,0,1,4,12,0,3,3,4,12,0,0,1,38,81,9,16,24
1.353846815,9040,0.458733205,0.385687144,0.315938013,0.332611708,0.124760077,0.181760608,0.163895731,0.18098372,12,37,2,8,10,0.403071017,0.501161072,0.53125,0.561742293,0.570057582,0.468651045,0.414511494,0.400935227,521,4737,19488,11548,0,0,0,0,19.62829254,4,8,0,0,1,4,12,0,3,3,4,12,0,0,1,39,79,7,17,28
1.495762674,9041,0.351906158,0.350730689,0.311352151,0.312020191,0.202346041,0.16743215,0.174596327,0.180145126,12,37,0,2,10,0.563049853,0.518997912,0.548440774,0.584183405,0.425219941,0.444676409,0.403180081,0.380481649,341,2395,16226,9509,0,0,0,0,20.94354744,3,8,0,0,1,4,14,0,1,3,3,14,0,0,1,42,78,2,11,24
1.692723514,9042,0.462962963,0.318859365,0.295278904,0.290311236,0.203703704,0.173687622,0.178514041,0.177246351,16,32,0,0,4,0.333333333,0.525599482,0.571734639,0.604009144,0.666666667,0.438755671,0.381436988,0.357657816,54,1543,13069,5687,0,0,0,0,25.46931984,3,8,0,0,2,6,15,0,0,2,4,15,0,0,2,43,94,4,6,21
1.8877674,9043,0.305555556,0.329949239,0.294859254,0.303637425,0,0.138324873,0.180523856,0.169227777,12,31,0,0,5,0.5,0.370558376,0.567547006,0.578097646,0.305555556,0.577411168,0.389414194,0.381443299,36,788,9201,5141,0,0,0,0,29.20897964,3,5,0,1,2,4,14,0,0,0,6,12,0,1,3,39,100,2,9,15
1.991343721,9044,0.511627907,0.393351801,0.318344771,0.375659308,0.255813953,0.161357341,0.181501588,0.169759719,8,27,0,4,8,0.325581395,0.413434903,0.534774147,0.438366869,0.581395349,0.523545706,0.427225238,0.514748974,43,1444,9763,5119,0,0,0,0,30.15188423,3,3,0,2,2,2,12,0,0,2,6,8,0,2,5,37,103,4,10,21
1.991969122,9045,0.415384615,0.387699626,0.346441062,0.35494382,0.169230769,0.181107713,0.188297571,0.186853933,10,25,2,7,8,0.415384615,0.437308869,0.473863314,0.47,0.5,0.513081889,0.488325929,0.489662921,130,2943,10579,8900,0,0,0,0,30.34504623,2,3,0,2,2,3,10,0,0,2,5,10,0,4,5,38,102,2,16,30
1.904527839,9046,0.373831776,0.348528739,0.329572311,0.341283202,0.252336449,0.191645068,0.190516124,0.190048634,10,23,6,7,10,0.425233645,0.485134929,0.456811771,0.474653947,0.523364486,0.474462571,0.505374705,0.487654321,214,6559,13117,10692,0,0,0,0,30.22908479,2,4,0,2,2,3,7,0,0,3,5,11,2,4,5,42,105,6,22,32
1.73088349,9047,0.32160804,0.317144857,0.320260187,0.329567942,0.175879397,0.197760672,0.189656272,0.190715699,11,23,6,9,10,0.50921273,0.495031491,0.441999872,0.472542876,0.442211055,0.469419174,0.522415662,0.49158971,597,7145,15681,12128,0,0,0,0,29.55184633,2,5,0,1,2,3,5,0,1,1,5,12,2,3,4,45,112,12,25,37
1.507132208,9048,0.257894737,0.297647624,0.320777525,0.320629073,0.218421053,0.201632261,0.191963638,0.195735336,17,26,2,8,9,0.592105263,0.505040807,0.444756056,0.452890337,0.371052632,0.464234277,0.522363522,0.514026636,380,6249,20681,14116,0,0,0,0,27.55467613,3,8,0,0,2,3,8,1,1,1,7,21,1,2,4,56,126,13,24,37
1.284095687,9049,0.284507042,0.284241931,0.308701722,0.297641509,0.233802817,0.209384323,0.183527222,0.183569182,18,26,2,2,9,0.470422535,0.449959317,0.437598883,0.432154088,0.509859155,0.525630594,0.530805026,0.53577044,355,3687,21490,12720,0,0,0,0,26.58933411,5,11,0,0,0,1,9,1,1,1,8,28,0,1,2,72,134,10,22,34
1.14844156,9050,0.278074866,0.286433969,0.262311432,0.218222969,0.1942959,0.17452321,0.149648838,0.124990874,21,39,2,2,4,0.393939394,0.342929111,0.455595728,0.444403884,0.573975045,0.635120547,0.499189627,0.498941374,561,2779,24063,13697,0,0,0,0,25.76813889,5,11,0,0,3,2,13,1,1,1,10,35,0,0,4,80,147,6,14,38
1.199967718,9051,0.246753247,0.165235728,0.176522559,0.132391844,0.035714286,0.065070041,0.108051596,0.08111188,16,49,0,4,7,0.107142857,0.446904654,0.552067381,0.579951976,0.87012987,0.477481548,0.405760396,0.3727972,308,6639,33956,24571,0,0,0,0,24.85923737,7,17,0,0,5,2,15,0,1,2,16,49,0,0,7,86,205,2,15,44
1.458166658,9052,0.188029362,0.078964065,0.171404478,0.1314267,0.02879729,0.040895195,0.107314817,0.080995525,16,60,0,5,9,0.466403162,0.634538848,0.576834145,0.596732526,0.5256917,0.315567861,0.381817687,0.35771204,1771,17337,36761,27483,0,0,0,0,24.08029068,7,16,0,2,7,3,18,0,1,2,17,49,0,4,9,82,224,0,21,43
1.806427292,9053,0.034267387,0.086928397,0.189478904,0.140793607,0.021944632,0.05314226,0.119849834,0.085883076,21,57,5,7,8,0.802498312,0.650097029,0.583949189,0.615694577,0.188386226,0.303776683,0.376148089,0.339810135,5924,20097,42353,29284,0,0,9.44E-05,0.000136593,23.71964302,12,16,0,4,7,9,21,1,1,2,27,49,0,6,15,116,229,6,19,44
2.053687673,9054,0.173191772,0.117189595,0.190226116,0.158857639,0.112806901,0.08055779,0.124868137,0.106887035,25,56,5,7,15,0.571997346,0.669026549,0.594688804,0.627957456,0.408759124,0.300080451,0.368343806,0.331917269,1507,18645,43606,32249,0,0.000214535,9.17E-05,0.000124035,23.39878204,14,16,4,4,7,14,21,1,1,4,35,48,6,6,19,121,213,9,23,77
2.118922806,9055,0.254634146,0.249553372,0.222192936,0.208987698,0.155121951,0.164582403,0.146095339,0.142626015,34,47,3,7,17,0.55804878,0.59903975,0.601588975,0.636782058,0.392195122,0.378293881,0.362301378,0.332728946,1025,8956,53116,35849,0.003902439,0.000446628,7.53E-05,0.000111579,23.32370461,14,16,4,4,8,14,21,0,2,6,37,45,6,7,23,116,200,4,24,83
2.008433946,9056,0.360294118,0.312974684,0.242511269,0.30017414,0.1875,0.199841772,0.165218053,0.19935423,34,45,0,6,22,0.573529412,0.58306962,0.602293691,0.586308228,0.426470588,0.393829114,0.367713346,0.384740966,272,6320,52579,27564,0,0.000632911,7.61E-05,0.000145117,23.50910515,12,15,1,5,8,14,20,1,2,7,35,42,1,11,23,114,190,10,41,70
1.770401968,9057,0.432098765,0.336374696,0.30800593,0.329820062,0.193415638,0.217356042,0.200469484,0.210676071,27,46,1,1,20,0.551440329,0.565085158,0.559945639,0.567426762,0.432098765,0.412611517,0.411489993,0.403959444,243,4932,40470,24953,0,0,9.88E-05,0.000160301,23.56046013,11,16,1,2,8,13,20,1,3,4,29,46,1,6,22,96,194,11,40,59
1.519988308,9058,0.354961832,0.370947153,0.328903933,0.339045346,0.170483461,0.19606842,0.209254182,0.215369928,22,53,1,1,9,0.465648855,0.51085014,0.540927656,0.558281623,0.511450382,0.459535359,0.430677558,0.412983294,786,3917,35746,20950,0,0,0.000111901,0,24.1637825,11,18,1,1,5,11,20,1,3,4,26,57,1,3,16,79,190,10,38,55
1.400176901,9059,0.435483871,0.380338437,0.341295547,0.349482229,0.14516129,0.195004029,0.207692308,0.202008638,19,57,1,1,4,0.266129032,0.472199839,0.532523617,0.535671541,0.733870968,0.496911093,0.438090418,0.428474788,124,3723,29640,19217,0,0,0,0,26.26509293,6,16,1,1,1,6,19,0,2,3,21,57,1,3,4,71,181,4,14,46
1.446585746,9060,0.358267717,0.386055892,0.333423208,0.326004458,0.200787402,0.172572746,0.191230494,0.172339016,17,51,0,1,5,0.5,0.462690867,0.552357521,0.539124149,0.413385827,0.495534428,0.414883219,0.42834769,254,3471,29671,16601,0,0,0,0,26.88521515,5,18,0,1,2,5,19,0,0,5,30,59,0,2,8,74,167,1,10,24
1.652819111,9061,0.398340249,0.354321201,0.301978809,0.310972143,0.128630705,0.157667759,0.163392043,0.149568453,17,34,0,0,12,0.541493776,0.532689322,0.50613992,0.479456303,0.412863071,0.42970502,0.467932075,0.496356401,482,5797,28502,19349,0,0,0,0,26.68038666,5,17,0,1,4,5,14,0,1,2,23,54,0,5,20,72,142,2,9,36
1.977870206,9062,0.448916409,0.36051953,0.302833127,0.327271177,0.191950464,0.167223761,0.163310151,0.163166719,14,24,0,7,13,0.606811146,0.384585999,0.422366344,0.365121764,0.359133127,0.589437494,0.55282246,0.610468586,323,10471,46874,35191,0,0,8.53E-05,0,25.5035392,6,12,1,3,4,4,10,1,1,2,25,51,5,18,20,57,142,3,13,33
2.308728984,9063,0.373029772,0.361867069,0.305081756,0.328440814,0.192994746,0.180994737,0.168186549,0.167364017,15,30,5,12,13,0.186690018,0.274552205,0.383645247,0.330964557,0.803152364,0.704639112,0.590937153,0.644506431,2855,24509,56693,45171,0,0,7.06E-05,0,24.96484566,6,9,2,4,4,5,12,1,1,2,29,43,15,20,20,55,143,4,16,40
2.630399351,9064,0.350049442,0.354441371,0.306651472,0.328522867,0.190422376,0.186016595,0.171936695,0.170820212,15,32,6,10,13,0.215425908,0.217308806,0.380790344,0.330504056,0.762113293,0.760468258,0.593127026,0.645283727,7079,31094,62302,47951,0,0,0.000128407,8.34E-05,24.20417801,6,10,2,4,4,5,12,1,1,1,32,46,16,20,22,66,128,3,18,45
3.035513885,9065,0.331648129,0.349156687,0.304398436,0.334609945,0.216380182,0.187938289,0.172864415,0.175388967,24,33,5,7,13,0.210819009,0.222641781,0.3815185,0.296986182,0.76744186,0.753299529,0.591072759,0.676400827,1978,27807,64432,45955,0,0,0.000124162,8.70E-05,22.71190488,6,9,1,4,4,7,13,0,1,1,33,47,9,20,22,74,145,2,19,44
3.482327715,9066,0.319826339,0.322975335,0.313174275,0.342184851,0.17366136,0.183012883,0.176526288,0.179443706,27,35,1,6,19,0.287988423,0.265035282,0.370608963,0.31308711,0.675832127,0.700071211,0.60124804,0.65797553,691,15447,64421,43646,0,0,0.000124183,9.16E-05,21.40684237,7,7,0,2,4,9,13,0,0,4,36,44,1,10,26,81,151,4,16,43
